날짜,WTI,Brent,Dubai
2006-08-10,74.08,76.19,70.87
2006-08-09,76.31,78.52,71.515
2006-08-08,76.43,78.73,72.16
2006-08-07,76.98,78.24,71.51
2006-08-04,74.69,76.62,70.97
2006-08-03,75.43,76.51,70.32
2006-08-02,76.03,77.79,70.52
2006-08-01,74.85,76.67,69.58
2006-07-31,74.49,75.07,68.13
2006-07-28,73.29,74.14,69.15
2006-07-27,74.53,75.55,68.79
2006-07-26,73.84,74.19,67.98
2006-07-25,73.78,72.88,69.46
2006-07-24,74.67,71.79,67.65
2006-07-21,73.89,72.74,68.51
2006-07-20,73.35,72.15,68.62
2006-07-19,72.62,71.13,68.95
2006-07-18,73.81,74.66,70.97
2006-07-17,75.39,75.01,71.7
2006-07-14,76.84,75.87,71.96
2006-07-13,76.66,75.35,70.39
2006-07-12,74.99,73.05,68.9
2006-07-11,74.07,73.15,68.19
2006-07-10,73.64,72.5,68.38
2006-07-07,73.92,74.21,69.5
2006-07-06,74.94,73.26,69.39
2006-07-05,74.6825,72.85,68.29
2006-07-04,74.425,72.83,68.49
2006-07-03,73.91,74.23,68.89
2006-06-30,73.91,73.58,67.46
2006-06-29,73.47,73.28,66.49
2006-06-28,72.12,72.16,66.25
2006-06-27,72.02,71.7,66.5
2006-06-26,71.72,70.12,65.04
2006-06-23,70.59,70.19,64.87
2006-06-22,70.5,70.05,65.01
2006-06-21,70.02,68.12,63.05
2006-06-20,69,67.6,63.86
2006-06-19,69.03,66.07,63.35
2006-06-16,69.73,65,63.71
2006-06-15,69.56,65.79,63.93
2006-06-14,69.06,65.18,63.51
2006-06-13,68.54,65.18,64.36
2006-06-12,70.19,67.79,66.77
2006-06-09,71.67,69.08,65.37
2006-06-08,70.29,66.64,64.46
2006-06-07,70.88,67.32,66.44
2006-06-06,72.43,67.62,66.98
2006-06-05,72.51,68.8,67.34
2006-06-02,72.52,68,65.3
2006-06-01,70.18,68.32,65.19
2006-05-31,71.37,67.31,65.27
2006-05-30,71.89,69.77,65.37
2006-05-29,71.635,69.635,65.16
2006-05-26,71.38,69.5,65.16
2006-05-25,71.07,68.31,63.82
2006-05-24,69.62,68.54,64.78
2006-05-23,71.16,69.13,64.3
2006-05-22,69.44,66.52,62.4
2006-05-19,68.62,66.76,64.27
2006-05-18,69.55,67.14,63.16
2006-05-17,68.67,67.76,64.36
2006-05-16,69.41,68.88,64.25
2006-05-15,69.21,68.66,65.17
2006-05-12,72.04,71.29,66.275
2006-05-11,73.08,71.86,67.38
2006-05-10,72.13,69.79,65.93
2006-05-09,70.57,70.27,64.96
2006-05-08,69.75,68.18,64.95
2006-05-05,70.07,71.49,65.04
2006-05-04,70.28,71.89,66.53
2006-05-03,72.15,73.86,68.58
2006-05-02,74.55,74.45,68.33
2006-05-01,73.74,73.74,66.54
2006-04-28,71.89,72.51,64.75
2006-04-27,70.92,71.98,65.86
2006-04-26,72.05,73.88,67.03
2006-04-25,67.03,73.02,66.98
2006-04-24,69.16,74.3,67.48
2006-04-21,73.85,74.18,65.79
2006-04-20,71.68,73.3,66.87
2006-04-19,72.09,72.83,65.7
2006-04-18,71.33,71.37,65.5
2006-04-17,70.29,70.6,64.71
2006-04-13,69.78,69.51,62.93
2006-04-12,68.57,69.71,63.51
2006-04-11,68.97,68.48,63.63
2006-04-10,68.65,68.46,62.11
2006-04-07,67.51,67.16,61.39
2006-04-06,67.63,67.56,61.87
2006-04-05,67.16,66.87,61.04
2006-04-04,66.27,66.22,61.16
2006-04-03,66.65,67.7,61.89
2006-03-31,66.39,66.21,60.53
2006-03-30,67.06,66.11,59.69
2006-03-29,66.47,64.95,59.03
2006-03-28,66.01,64.63,58.09
2006-03-27,64.17,62.73,57.24
2006-03-24,64.09,62.69,57.53
2006-03-23,63.37,61.8,56.57
2006-03-22,61.2,61.26,56.67
2006-03-21,60.23,59.95,56.21
2006-03-20,60.35,61.31,57.42
2006-03-17,63.05,63.28,58.89
2006-03-16,63.46,61.9,57.21
2006-03-15,62.06,63.34,58.04
2006-03-14,62.88,62.28,57.65
2006-03-13,61.77,60.82,56.37
2006-03-10,59.97,59.38,56.77
2006-03-09,60.55,58.54,56.08
2006-03-08,59.99,58.09,56.73
2006-03-07,61.58,59.8,58.58
2006-03-06,62.32,61.08,59.61
2006-03-03,63.42,62.27,59.9
2006-03-02,63.56,62.15,58.76
2006-02-28,61.75,59.5,57.14
2006-02-27,60.78,59.03,57.89
2006-02-24,62.48,59.93,57.44
2006-02-23,58.23,58.42,56.69
2006-02-22,58.26,58.27,57.23
2006-02-21,60.73,58.9,57.32
2006-02-20,60.245,59.39,57.06
2006-02-17,59.76,58.06,55.57
2006-02-16,58.75,56.62,54.67
2006-02-15,57.64,57.44,55.69
2006-02-14,59.57,57.99,56.59
2006-02-13,61.05,58.73,57.1
2006-02-10,61.92,59.69,57.79
2006-02-09,62.67,60.7,57.98
2006-02-08,62.66,60.35,58.31
2006-02-07,62.94,61.27,59.23
2006-02-06,65.05,63.34,59.93
2006-02-03,65.37,62.36,58.81
2006-02-02,64.83,62.81,60.27
2006-02-01,66.32,65.61,61.1
2006-01-31,67.78,65.11,60.76
2006-01-30,68.33,64.99,60.42
2006-01-27,67.74,64.72,60.08
2006-01-26,66.36,63.13,59.37
2006-01-25,65.35,62.02,59.76
2006-01-24,66.68,63.36,60.71
2006-01-23,67.81,63.54,60.78
2006-01-20,68.4,64.97,60.34
2006-01-19,66.87,63.34,59.27
2006-01-18,65.7,63.6,59.76
2006-01-17,66.32,63.18,58.7
2006-01-16,65.15,62.03,58.03
2006-01-13,63.98,61.69,57.24
2006-01-12,63.94,63.04,57.75
2006-01-11,63.98,61.08,57.22
2006-01-10,63.4,62.35,57.5
2006-01-09,63.35,62.74,57.78
2006-01-06,64.23,62.91,56.73
2006-01-05,62.81,62.19,57.02
2006-01-04,63.37,61.54,56.49
2006-01-03,63.06,61.78,55.1
2005-12-30,61.17,58.33,53.49
2005-12-29,60.25,57.87,53.14
2005-12-28,59.87,57.02,51.79
2005-12-27,57.96,55.92,51.53
2005-12-23,58.27,56.8,51.93
2005-12-22,58,57.55,52.66
2005-12-21,58.67,56.29,51.98
2005-12-20,57.81,56.29,52.09
2005-12-19,57.26,56.05,52.77
2005-12-16,58.18,58.22,54.17
2005-12-15,59.95,60.18,55.1
2005-12-14,60.93,59.64,55.29
2005-12-13,61.3,58.77,54.97
2005-12-12,61.16,57.56,54.07
2005-12-09,59.6,56.96,55.12
2005-12-08,60.74,55.9,53.35
2005-12-07,59.27,54.98,54.02
2005-12-06,60.03,55.25,53.58
2005-12-05,59.71,55.46,53.51
2005-12-02,59.48,54.8,52.69
2005-12-01,58.34,53.09,51.41
2005-11-30,57.55,52.67,50.07
2005-11-29,56.28,53.21,50.19
2005-11-28,57.09,52.88,50.49
2005-11-25,57.57333333,52.77,50.62
2005-11-24,58.05666667,53.11,51.29
2005-11-23,58.54,53.35,51.56
2005-11-22,58.18,53.74,51.38
2005-11-21,56.97,52.76,50.86
2005-11-18,56.78,52.38,50.2
2005-11-17,56.39,53.41,50.88
2005-11-16,57.79,53.5,50.09
2005-11-15,57.08,54.09,50.55
2005-11-14,57.62,53.97,51.31
2005-11-11,57.69,54.35,50.8
2005-11-10,57.79,55.22,52.08
2005-11-09,58.89,57.03,53.22
2005-11-08,59.62,57.81,52.85
2005-11-07,59.42,58.25,53.49
2005-11-04,60.51,60.69,54.56
2005-11-03,61.85,59.84,53.765
2005-11-02,59.67,59.05,52.97
2005-11-01,59.92,58.94,52.835
2005-10-31,59.68,58.49,52.7
2005-10-28,61.27,59.58,53.1
2005-10-27,60.96,58.18,53.39
2005-10-26,60.76,60.58,54.31
2005-10-25,62.95,58.51,52.36
2005-10-24,60.72,57.75,52.18
2005-10-21,61.58,56.96,52.07
2005-10-20,60.56,57.16,52.81
2005-10-19,62.27,58.05,53.45
2005-10-18,63.06,58.64,53.83
2005-10-17,64.24,59.54,54.88
2005-10-14,62.76,58.5,53.96
2005-10-13,62.98,59.82,54.66
2005-10-12,64.09,59.57,54.85
2005-10-11,63.26,57.63,54.06
2005-10-10,61.96,56.4,53.59
2005-10-07,61.79,56.97,53.44
2005-10-06,61.54,57.02,53.85
2005-10-05,62.72,59.14,55.45
2005-10-04,63.97,59.26,56.29
2005-10-03,65.18,61.47,57.78
2005-09-30,66.43,61.85,56.82
2005-09-29,66.75,61.87,57.2
2005-09-28,66.28,62.89,55.87
2005-09-27,64.94,62.66,56.88
2005-09-26,66.92,62.09,55.37
2005-09-23,64.62,61.91,56.9
2005-09-22,66.42,64.51,58.16
2005-09-21,66.7,64.49,57.59
2005-09-20,65.91,62.79,57.21
2005-09-19,67.33,63.54,55.59
2005-09-16,63.05,60.27,55.89
2005-09-15,64.74,61.55,56.56
2005-09-14,65.1,61.53,54.84
2005-09-13,63.06,61,54.62
2005-09-12,63.27,60.58,55.51
2005-09-09,64.12,62.77,56.13
2005-09-08,64.9,61.39,56.01
2005-09-07,64.46,63.45,56.98
2005-09-06,66.18,63.87,57.89
2005-09-05,66.55,64.25,57.59
2005-09-02,66.92,65.82,59.19
2005-09-01,69.49,66.97,59.45
2005-08-31,68.5,66.83,59.08
2005-08-30,69.84,66.13,58.36
2005-08-29,67.21,66,59.11
2005-08-26,66.39,66.34,58.43
2005-08-25,67.28,66.18,58.37
2005-08-24,67.28,65.33,57.42
2005-08-23,65.59,65.6,56.59
2005-08-22,64.92,66.19,56.46
2005-08-19,65.66,64.5,55.6
2005-08-18,63.31,62.01,55.62
2005-08-17,63.39,63.97,57.46
2005-08-16,66.13,65.7,57.8
2005-08-15,66.23,66.92,57.51
2005-08-12,66.88,67.79,57.97
2005-08-11,65.79,66.52,56.79
2005-08-10,64.87,64.07,56.37
2005-08-09,63.13,63.08,55.85
2005-08-08,63.97,63.37,55.33
2005-08-05,62.08,61.21,54.73
2005-08-04,61.54,61.09,54.61
2005-08-03,60.72,60.44,55.71
2005-08-02,61.92,60.57,54.98
2005-08-01,61.49,61.11,54.7
2005-07-29,60.62,60.18,53.81
2005-07-28,59.86,58.43,52.62
2005-07-27,59.23,58.71,52.25
2005-07-26,59.1,58.69,52
2005-07-25,56.07,57.79,51.74
2005-07-22,56.7,57.2,51
2005-07-21,55.16,55.92,50.86
2005-07-20,56.6,56.71,51.69
2005-07-19,57.48,56.99,50.94
2005-07-18,57.13,56.53,52
2005-07-15,58.27,57.19,51.98
2005-07-14,57.92,56.79,53.68
2005-07-13,59.93,58.36,54.68
2005-07-12,60.52,58.31,53.83
2005-07-11,59.01,57.02,53.38
2005-07-08,59.64,58.92,55.4
2005-07-07,60.77,57.41,54.5
2005-07-06,61.15,58.47,54.67
2005-07-05,59.32,57.57,53.76
2005-07-04,59.235,56.98,53.2
2005-07-01,59.15,56.63,51.57
2005-06-30,56.78,55.46,51.85
2005-06-29,57.15,55.68,52.61
2005-06-28,58.32,57.64,53.95
2005-06-27,60.17,58.5,53.79
2005-06-24,59.71,57.21,53.26
2005-06-23,59.28,57.12,52.05
2005-06-22,57.99,56.14,52.39
2005-06-21,58.78,56.98,52.84
2005-06-20,59.12,57.04,52.8
2005-06-17,58.66,56.81,51.96
2005-06-16,56.59,53.78,50.77
2005-06-15,55.53,54.83,50.75
2005-06-14,55.01,53.38,51.02
2005-06-13,55.5,51.95,49.34
2005-06-10,53.5,51.94,50.08
2005-06-09,54.44,51.32,49.28
2005-06-08,52.53,51.73,49.26
2005-06-07,53.75,51.24,49.79
2005-06-06,54.54,52.03,50.01
2005-06-03,55.05,52.02,49.12
2005-06-02,53.49,51.19,49.24
2005-06-01,54.53,50.3,47.26
2005-05-31,52.12,49.42,46.62
2005-05-30,51.895,48.635,46.99
2005-05-27,51.67,47.85,46.54
2005-05-26,50.87,48.03,46.01
2005-05-25,50.63,47.5,44.96
2005-05-24,49.33,45.95,45.24
2005-05-23,47.92,45.65,45.07
2005-05-20,48.24,45.48,44.9
2005-05-19,47.03,45.16,44.24
2005-05-18,46.95,45.68,44.86
2005-05-17,48.88,45.76,44.5
2005-05-16,48.61,45.21,44.37
2005-05-13,48.71,44.3,44.91
2005-05-12,48.71,45.26,44.99
2005-05-11,50.52,47.6,45.57
2005-05-10,51.87,48.71,45.77
2005-05-09,51.86,47.36,45.45
2005-05-06,51.18,48.29,45.9
2005-05-05,50.92,47.52,46.12
2005-05-04,50.16,48.25,45.06
2005-05-03,49.46,48.66,45.19
2005-05-02,52.38,47.6,45.69
2005-04-29,48.93,49.68,46.19
2005-04-28,51.89,49.19,45.66
2005-04-27,51.25,50.24,47.2
2005-04-26,54.21,50.73,47.26
2005-04-25,51.62,52.27,48.26
2005-04-22,54.81,52.26,47.12
2005-04-21,52.39,50.62,46.57
2005-04-20,52.6,50.4,46.39
2005-04-19,52.26,49.32,44.63
2005-04-18,50.47,47.95,44.03
2005-04-15,50.48,48.43,45.02
2005-04-14,50.94,48.81,45.09
2005-04-13,50.44,48.88,45.89
2005-04-12,51.62,50.52,48.06
2005-04-11,54.07,50.94,46.92
2005-04-08,53.51,50.86,48.19
2005-04-07,54.13,53.24,50.19
2005-04-06,55.88,53.57,49.74
2005-04-05,55.94,53.58,50.08
2005-04-04,56.81,54.46,50.51
2005-04-01,57.57,52.89,48.37
2005-03-31,55.33,52.07,47.36
2005-03-30,54.02,49.72,46.42
2005-03-29,54.27,50.97,46.07
2005-03-28,52.86,50.88,46.94
2005-03-24,53.24,52.31,47.19
2005-03-23,50.31,51.73,47.37
2005-03-22,54.09,55.41,47.82
2005-03-21,56.76,55.48,47.9
2005-03-18,56.92,55.91,47.38
2005-03-17,56.33,55.77,47.9
2005-03-16,56.46,55.09,46.23
2005-03-15,55.09,53.98,46.49
2005-03-14,54.9,53.1,45.75
2005-03-11,54.63,53.31,44.92
2005-03-10,53.65,53.55,45.53
2005-03-09,54.61,54.22,45.47
2005-03-08,54.61,53.18,44.33
2005-03-07,53.86,51.6,43.98
2005-03-04,53.68,52.49,44.02
2005-03-03,53.55,53.47,43.84
2005-03-02,53.1,50.9,43.05
2005-03-01,51.63,50.06,42.8
2005-02-28,51.66,49.95,42.68
2005-02-25,51,49.7,41.99
2005-02-24,50.86,49.27,41.96
2005-02-23,50.78,47.91,41.76
2005-02-22,50.56,47.47,41.2
2005-02-21,49.565,45.67,40.82
2005-02-18,48.57,45.27,40.05
2005-02-17,47.54,45.86,40.31
2005-02-16,48.3,44.5,39.39
2005-02-15,47.28,45.04,39.37
2005-02-14,47.4,44.05,39.18
2005-02-11,47.22,44.25,39
2005-02-10,46.98,43.81,37.6
2005-02-09,45.54,43.38,37.6
2005-02-08,45.35,42.8,37.6
2005-02-07,45.32,42.82,38.25
2005-02-04,46.41,43.59,38.71
2005-02-03,46.55,43.1,38.23
2005-02-02,46.74,44,38.71
2005-01-31,48.19,44.35,37.9
2005-01-28,47.27,45.47,39.81
2005-01-27,48.69,46.94,40.67
2005-01-26,48.92,46.66,40.79
2005-01-25,49.47,46.15,40.14
2005-01-24,48.59,45.87,40.35
2005-01-21,48.38,45.94,39.505
2005-01-20,47.24,44.05,38.66
2005-01-19,47.59,45.17,39.57
2005-01-18,48.28,45.04,40.1
2005-01-17,48.42,45.31,39.32
2005-01-14,48.56,45.92,38.89
2005-01-13,47.91,45.88,37.73
2005-01-12,46.32,43.64,37.34
2005-01-11,45.83,43.86,36.59
2005-01-10,45.35,45.4,37.16
2005-01-07,45.2,43.96,36.46
2005-01-06,45.51,43.23,34.55
2005-01-05,43.38,41.33,35.04
2005-01-04,43.85,40.52,34.01
2005-01-03,42.21,38.57,34.26
2004-12-29,43.72,39.16,33.26
2004-12-28,41.8,38.39,33.24
2004-12-27,41.21,38.44,34.14
2004-12-23,44.02,40.68,34.82
2004-12-22,44.02,40.76,36.14
2004-12-21,45.53,42.66,36.32
2004-12-20,45.56,42.47,36.5
2004-12-17,46.18,43.4,35.35
2004-12-16,44.18,41.48,35.32
2004-12-15,44.22,41.58,34.25
2004-12-14,41.82,38.03,33.97
2004-12-13,41.05,36.82,32.75
2004-12-10,40.7,38.18,33.62
2004-12-09,42.52,38.53,32.86
2004-12-08,41.94,37.74,32.68
2004-12-07,41.44,37.22,34.24
2004-12-06,43.01,38.49,33.49
2004-12-03,42.46,38.22,32.84
2004-12-02,43.27,38.93,33.53
2004-12-01,45.48,42.25,35.71
2004-11-30,49.09,44.01,36.39
2004-11-29,49.74,43.94,35.68
2004-11-26,49.61333333,42.87,35.34
2004-11-25,49.48666667,42.93,35.56
2004-11-24,49.36,42.28,34.72
2004-11-23,48.6,43.36,34.08
2004-11-22,48.28,42.22,34.57
2004-11-19,48.63,42.32,32.95
2004-11-18,46.2,40.32,33.08
2004-11-17,46.81,39.8,32.21
2004-11-16,46.09,40.78,33.06
2004-11-15,46.88,40.08,33.525
2004-11-12,47.4,41.66,33.99
2004-11-11,47.45,41.96,34.015
2004-11-10,48.86,42.75,34.04
2004-11-09,47.36,43.04,35.6
2004-11-08,49.06,44.65,35.5
2004-11-05,49.6,44.41,35.6
2004-11-04,48.78,45.65,36.71
2004-11-03,50.88,45.2,36.84
2004-11-02,49.61,46.03,36.73
2004-11-01,50.14,46.04,38.33
2004-10-29,51.75,48.03,36.85
2004-10-28,50.86,49.77,37.04
2004-10-27,52.44,50.46,38.52
2004-10-26,55.18,51.68,37.86
2004-10-25,55.94,52.03,38.46
2004-10-22,56.42,52.16,38.48
2004-10-21,54.91,51.34,38.83
2004-10-20,54.9,50.87,37.72
2004-10-19,53.23,48.88,38.08
2004-10-18,53.61,49.2,37.94
2004-10-15,55.01,51.08,37.54
2004-10-14,54.76,51.34,37.11
2004-10-13,53.72,49.7,36.64
2004-10-12,52.5,51.53,39.5
2004-10-11,53.62,51.16,38.85
2004-10-08,53.34,49.72,38.23
2004-10-07,52.63,48.88,38.24
2004-10-06,52.04,47.72,38.04
2004-10-05,51.12,46.84,37.92
2004-10-04,49.89,46.43,38.04
2004-10-01,50.1,46.91,38.22
2004-09-30,49.62,47.7,37.85
2004-09-29,49.5,46.96,38.03
2004-09-28,49.72,47.32,38.38
2004-09-27,49.62,47.15,36.78
2004-09-24,48.91,46.23,35.97
2004-09-23,48.52,46.72,36.22
2004-09-22,48.36,46.16,35.34
2004-09-21,47.03,44.55,35.25
2004-09-20,46.34,43.38,35.13
2004-09-17,45.62,43.22,34.24
2004-09-16,43.92,41.28,34.42
2004-09-15,43.66,42.36,34.73
2004-09-14,44.37,41.95,35.11
2004-09-13,43.85,41.15,33.64
2004-09-10,42.8,41.53,35.3
2004-09-09,44.6,41.62,34.22
2004-09-08,42.74,40.7,34.64
2004-09-07,43.28,40.24,35.01
2004-09-06,43.64,40.54,35.27
2004-09-03,44,41.09,35.85
2004-09-02,44.02,42.24,36.5
2004-09-01,43.93,41.04,35.48
2004-08-31,42.11,39.8,35.92
2004-08-30,42.25,39.5,37.18
2004-08-27,43.22,40.7,37.06
2004-08-26,43.06,40.58,36.83
2004-08-25,43.55,42.58,38.95
2004-08-24,45.62,43.5,39.44
2004-08-23,46.54,44.42,40.38
2004-08-20,47.82,45.52,41.35
2004-08-19,48.73,44.84,40.38
2004-08-18,47.31,44.3,40.28
2004-08-17,46.78,44.22,39.65
2004-08-16,46.08,44.69,39.84
2004-08-13,46.58,44.82,38.84
2004-08-12,45.46,44.14,38.56
2004-08-11,44.77,43.14,38.16
2004-08-10,44.51,43.27,38.12
2004-08-09,44.83,43.56,38.005
2004-08-06,43.9,43.14,37.89
2004-08-05,44.42,43.48,37.04
2004-08-04,42.76,43.02,37.62
2004-08-03,44.13,42.34,37.34
2004-08-02,43.78,41.71,36.72
2004-07-30,43.62,41.55,36.36
2004-07-29,42.75,41.47,36.04
2004-07-28,42.9,41.89,35.56
2004-07-27,41.85,40.66,35.41
2004-07-26,41.43,39.88,35.45
2004-07-23,41.83,39.78,35.2
2004-07-22,41.5,40.19,34.61
2004-07-21,40.69,39.02,34.46
2004-07-20,40.72,39.22,34.94
2004-07-19,41.62,39.46,35
2004-07-16,41.2,39.02,35.2
2004-07-15,40.74,38.58,35.14
2004-07-14,41,37.18,34.09
2004-07-13,39.47,36.56,33.71
2004-07-12,39.46,37.72,34.44
2004-07-09,39.95,37.7,34.71
2004-07-08,40.3,37.34,34.55
2004-07-07,39.14,36.6,34.35
2004-07-06,39.66,36.79,34.61
2004-07-05,39.03,36.02,34.25
2004-07-02,38.4,35.42,33.9
2004-07-01,38.7,35.1,32.34
2004-06-30,37.06,32.99,31.67
2004-06-29,35.64,32.8,31.82
2004-06-28,36.23,33,32.66
2004-06-25,37.54,34.28,33.15
2004-06-24,37.87,34.7,33.16
2004-06-23,37.54,34.42,33.75
2004-06-22,38.07,34.72,33.32
2004-06-21,37.64,35.07,34.08
2004-06-18,38.71,35.44,34.58
2004-06-17,38.42,35.25,33.7
2004-06-16,37.28,34.28,33.17
2004-06-15,37.17,34.55,32.92
2004-06-14,37.54,35,33.6
2004-06-11,38.005,35.36,33.78
2004-06-10,38.47,35.5,33.58
2004-06-09,37.56,34.66,33.02
2004-06-08,37.21,35.52,34.05
2004-06-07,38.64,35.32,33.43
2004-06-04,38.39,35.78,33.9
2004-06-03,39.22,36.17,35.1
2004-06-02,39.92,38.3,35.48
2004-06-01,42.34,38.92,35.86
2004-05-31,41.125,37.975,34.97
2004-05-28,39.91,37.03,34.72
2004-05-27,39.43,36.9,34.6
2004-05-26,40.67,38.22,35.32
2004-05-25,41.2,38.24,35.68
2004-05-24,41.8,39.1,34.46
2004-05-21,39.97,37.71,35.07
2004-05-20,40.72,39.07,36.02
2004-05-19,41.54,38.88,34.8
2004-05-18,40.44,38.32,35.61
2004-05-17,41.52,39.02,36.11
2004-05-14,41.35,39.42,35.69
2004-05-13,41.05,38.48,35.17
2004-05-12,40.72,38.5,34.61
2004-05-11,40.07,37.17,33.5
2004-05-10,38.92,37.16,33.6
2004-05-07,39.96,37.56,34.47
2004-05-06,39.48,37.3,34.46
2004-05-05,39.58,36.78,33.5
2004-05-04,38.96,36.26,32.98
2004-05-03,38.2,35.78,32.45
2004-04-30,37.37,35.22,33.25
2004-04-29,37.36,34.34,32.63
2004-04-28,37.39,34.95,32.78
2004-04-27,37.51,34.36,32.54
2004-04-26,36.94,33.85,32.18
2004-04-23,36.86,33.52,32.13
2004-04-22,37.56,33.56,31.48
2004-04-21,36.64,32.9,31.54
2004-04-20,37.46,33.24,31.91
2004-04-17,37.42,34.28,32.38
2004-04-16,37.68,33.75,32.46
2004-04-15,37.57,33.62,31.74
2004-04-14,36.7,33.08,31.7
2004-04-13,37.16,33.78,32.14
2004-04-12,37.8,34.02,31.94
2004-04-08,37.18,33.72,31.3
2004-04-07,36.14,33.1,29.92
2004-04-06,34.95,31.51,29.3
2004-04-05,34.37,31.19,29.06
2004-04-02,34.44,31.04,29.54
2004-04-01,34.32,32.13,30.13
2004-03-31,35.74,32.49,31.16
2004-03-30,36.23,33.46,30.47
2004-03-29,35.42,32.56,30.08
2004-03-26,35.66,32.94,30.57
2004-03-25,35.58,33.39,31.14
2004-03-24,37.16,34.31,31.86
2004-03-23,37.7,34.7,31.26
2004-03-22,37.17,34.05,31.23
2004-03-19,38.04,34.86,31.24
2004-03-18,37.89,34.72,31.44
2004-03-17,38.18,34.98,31
2004-03-16,37.47,34.15,30.94
2004-03-15,37.44,34.2,30.4
2004-03-12,36.2,32.98,30.98
2004-03-11,36.84,33.38,30.29
2004-03-10,36.11,32.92,30.22
2004-03-09,36.26,33.79,30.69
2004-03-08,36.58,34.39,30.95
2004-03-05,37.28,34.32,30.75
2004-03-04,36.67,33.88,30.08
2004-03-03,35.76,33.36,30.44
2004-03-02,36.62,34.31,30.72
2004-03-01,36.82,33.52,30.09
2004-02-27,36.11,33.29,29.41
2004-02-26,35.52,32.82,29.6
2004-02-25,37.45,32.67,29.12
2004-02-24,36.04,31.79,29.31
2004-02-23,35.56,31.68,28.98
2004-02-20,35.63,31.11,29.34
2004-02-19,35.9,31.55,29.4
2004-02-18,35.44,31.67,29.58
2004-02-17,35.24,31.33,28.96
2004-02-16,34.955,30.84,28.94
2004-02-13,34.67,31.34,28.66
2004-02-12,33.99,30.31,28.22
2004-02-11,34,30.42,28.34
2004-02-10,33.88,30.04,27.66
2004-02-09,32.89,29.3,27.42
2004-02-06,32.45,29.3,27.74
2004-02-05,33.11,29.14,27.17
2004-02-04,33.11,29.58,27.84
2004-02-03,34.11,30.21,28.19
2004-02-02,34.86,29.34,28.035
2004-01-30,33.02,29.72,27.88
2004-01-29,32.82,29.76,28.27
2004-01-28,33.61,30.25,28.49
2004-01-27,34.1,31.17,28.77
2004-01-26,34.44,31.06,28.8875
2004-01-23,34.98,31.93,29.005
2004-01-22,34.83,31.49,29.24
2004-01-21,34.82,31.98,29.24
2004-01-20,35.96,32.19,29.11
2004-01-19,35.57,31.83,28.99
2004-01-16,35.18,31.42,28.08
2004-01-15,33.47,31.61,29.3
2004-01-14,34.5,31.66,29.1
2004-01-13,34.41,32.48,29.82
2004-01-12,34.74,32.25,29.46
2004-01-09,34.36,32.16,29.48
2004-01-08,34.01,31.24,29.01
2004-01-07,33.6,31.14,28.99
2004-01-06,33.67,31.41,29.01
2004-01-05,33.28,31.04,28.22
2004-01-02,32.89,30.22,28.2
2003-12-31,32.5,30.18,28.52
2003-12-30,32.78,30.1,28.06
2003-12-29,32.46,29.76,27.98
2003-12-24,33.16,29.59,28
2003-12-23,31.89,29.16,27.38
2003-12-22,31.66,29.92,28.32
2003-12-19,33.02,30.93,29.47
2003-12-18,33.7,30.97,29.39
2003-12-17,33.3,31,28.92
2003-12-16,32.86,30.44,29.08
2003-12-15,33.14,30.38,28.48
2003-12-12,33.12,30.28,28.27
2003-12-11,31.88,29.88,28.07
2003-12-10,31.89,30.16,28.35
2003-12-09,31.75,30.39,28.34
2003-12-08,32.1,30.12,27.63
2003-12-05,30.77,28.97,27.61
2003-12-04,31.26,29.26,27.84
2003-12-03,31.13,27.38,28.98
2003-12-02,30.76,26.82,29.22
2003-12-01,29.94,28.3,26.66
2003-11-28,30.12333333,28.84,27.62
2003-11-27,30.30666667,29.02,27.48
2003-11-26,30.49,28.44,27.34
2003-11-25,29.82,27.6,27.57
2003-11-24,30.02,28.37,27.8
2003-11-21,32.2,29.44,28.61
2003-11-20,32.58,29.78,28.65
2003-11-19,32.82,29.82,28.9
2003-11-18,33.22,29.35,27.82
2003-11-17,31.69,29.19,28.06
2003-11-14,32.33,29.8,28.2
2003-11-13,31.92,29.28,27.98
2003-11-12,31.35,28.85,27.92
2003-11-11,31.15,28.95,27.74
2003-11-10,30.94,28.72,27.82
2003-11-07,30.79,28.77,27.28
2003-11-06,30.29,28.19,27.2
2003-11-05,30.31,28.23,26.13
2003-11-04,28.77,27.2,26.03
2003-11-03,28.85,27.84,26.58
2003-10-31,29.12,28.05,26.41
2003-10-30,28.43,27.9,26.37
2003-10-29,28.81,28.6,27.27
2003-10-28,29.45,28.86,27.06
2003-10-27,29.79,29.38,27.26
2003-10-24,30.16,29.98,27.135
2003-10-23,30.16,29.61,27.01
2003-10-22,29.73,29.52,27.45
2003-10-21,30.11,29.84,27.55
2003-10-20,30.65,29.85,27.21
2003-10-17,30.65,29.71,28.17
2003-10-16,31.44,31.2,28.62
2003-10-15,31.77,31.33,28.35
2003-10-14,31.73,31.55,28.27
2003-10-13,31.93,31.22,28.33
2003-10-10,32.05,32.04,27.84
2003-10-09,31.02,30.33,26.81
2003-10-08,29.78,29.13,26.96
2003-10-07,30.41,29.45,26.79
2003-10-06,30.41,29.34,27.07
2003-10-03,30.37,29.16,26.44
2003-10-02,29.81,28.88,26.27
2003-10-01,29.43,28.09,25.95
2003-09-30,29.16,28.27,25.63
2003-09-29,28.38,27.56,25.6
2003-09-26,28.19,27.22,25.34
